"","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","W19","W20","W21","W22","W23","W24","W25","W26","W27","W28","W29","W30"
"D29-6_10",0.195445246157658,0.244498060025715,-0.00346881911062935,-0.230373577624688,0.831752648753605,0.0750065048676545,0.224083413058614,0.428136289627846,-0.21077869504243,-0.141233503665995,-0.120212895702638,0.147342036754951,0.0322457023838395,0.258073587268496,0.158733488616841,-0.036783404627776,0.162312480582778,0.0401829191559645,0.0710711134755631,0.182914193726099,-0.141221594033139,0.0376523147978888,0.137760189888512,-0.125479338612779,-0.194400512019419,-0.0293375445726383,0.0529292458797958,-0.031497037457427,0.180403824369883,-0.0766187228288984
"D29-6_22",0.217739538876847,0.205865817466121,-0.0337482153996097,-0.12137281932844,0.735322194694809,0.145730825256084,0.325496232911858,0.434523953471502,-0.0725843454990911,-0.264375039611145,-0.260609621193291,0.0471902279311799,-0.0613358442793735,0.367902252355888,0.274061041990157,-0.205062814233558,0.224884765426642,-0.0139238126008694,-0.0283430412567889,0.180617468353193,-0.222247070290381,0.216252659024935,0.440769481199788,-0.137714400669945,-0.0879454200926592,0.0971820093746355,-0.228754022293386,0.131867769871373,0.144741693819233,-0.0568657511917272
"D29-6_30",-0.239721192743822,0.314624014219984,0.011489605474887,0.0652982353138833,0.786599271905761,-0.325686529675322,0.467521485233735,0.117354279774101,0.354546419991961,-0.189014795825042,0.211891721300447,-0.137404472845143,0.146885007644724,0.0444685405974239,0.138922444329086,-0.155106767255194,0.0959309773686663,0.124586542171334,0.219554879165988,0.0459288081396962,-0.39072439396762,-0.0434187808019408,-0.0900715161942708,0.0824394960946971,0.183918748292252,0.0210798145922942,-0.28589489387009,0.205122164447666,-0.326784209183644,0.14484891814224
"D29-6_44",-0.104129612731119,0.127805773554837,-0.0990433765806136,-0.114233565351365,0.747351652212792,0.0022666349186771,0.286319267727975,0.351830964982156,-0.178688933512474,0.0547596370030712,-0.127889145116889,-0.0538648564795856,-0.064921079443025,-0.0508982361156373,0.0574728092548998,0.127575774336964,-0.0663789332509672,0.151445319507534,-0.0657219934699122,0.0145519297484177,-0.082501667764129,-0.0921221337926865,-0.0705366414017609,0.122756206946425,-0.152720140491687,0.122875380697115,-0.159083971109439,0.0718663601926433,0.108360636840517,-0.00108667088153579
"D29-6_46",0.170212086479208,0.191889150508795,-0.0250639295037958,-0.162217664245798,0.652399382052329,0.0845965935832692,0.121062547714687,0.347438984335382,-0.457658167036177,-0.165708131923381,-0.331045371520485,0.132134176171739,0.0816438734720022,0.0652514175537915,-0.0700132211527138,-0.0218554378469223,0.0276952288396059,-0.140472126941001,0.186957755356024,0.279867164919288,0.0950132899346477,-0.0439135372507965,0.216005928029112,0.0408191054365803,-0.0182664187004554,-0.0544667661891962,0.0911457590647232,-0.0497135191697391,0.0576413522735275,-0.252015599165111
"D29-6_63",-0.0497880349388044,0.240335598184179,0.0696847419495858,-0.355953374542765,0.672964557479836,-0.173639882737,0.413537451370827,-0.0558894838501882,0.193523003778877,-0.122312719202629,-0.044618779669742,-0.0760344757559208,0.407445031089614,0.759234148910084,0.571421614041009,-0.0206877533354534,0.593811268058079,0.296889273390132,0.0309859409445251,0.787411456756862,-0.462879629037767,0.181098974852533,0.0375971983669726,-0.254230162422356,0.194775311931916,0.280836036163452,-0.060701647246838,0.159245219052439,-0.580388678464938,-0.0154822283936858
"D29-6_66",-0.138965109212854,0.365955425517257,0.15659021299906,-0.292039771204625,0.681536746844334,-0.419511892184616,0.55161262306798,-0.395334065474087,0.0285774248885423,-0.223980021026652,-0.490707543837528,-0.311024680044115,0.0138256949543208,0.422503951025865,0.0561971469482269,-0.38750732366929,-0.114096703069749,5.92842948796362e-06,0.277729381999424,-0.00637855615482099,-0.0170096945957131,0.0142251612178954,-0.02913695650022,-0.017583548388036,-0.206721038169456,0.158703301552223,-0.664204191172637,-0.0814456730874283,-0.438597334096933,-0.116542062311959
"D29-6_87",0.0217060069735206,0.200178286648439,0.0181174002044037,-0.211742444900329,0.70494593115323,0.0439669838716728,0.230963202892324,0.327608864932328,-0.401375054162194,-0.0423258928896998,-0.077490620068139,-0.0638704774246651,-0.16102938412745,0.0835676933373273,0.208177332349468,0.0270681473307693,0.0996771002215864,-0.184139686060551,0.0294754800114143,0.134552328658693,0.255144746431208,0.0844942908869745,0.0359312094849088,-0.150235055850675,-0.217902447472661,0.197965312458813,0.213609874886983,0.0262164817883885,-0.102605273164342,0.0261462292329977
"D29-7_4",0.272533499776423,0.217872470295224,-0.0962244938762846,0.0657552648763982,0.742010364005484,0.225875382278838,0.320918714163998,0.457790818758792,-0.246869324032349,0.289102357139996,-0.894429397062052,-0.338696117808714,0.217930716759631,0.666207770110527,-0.0472934460524843,-0.382069645292128,-0.184267082519212,-0.0160015205348628,-0.150735058396609,0.0176766563981295,-0.173292260502978,0.531784867087211,0.0197665162575145,0.099166306419212,-0.291377044417872,-0.55929417100744,0.112227252357022,0.821968159290758,-0.805893727825005,0.300793526570722
"D29-7_19",-0.00740407877164,0.140280822177969,-0.0776960809049799,-0.166479662938024,0.734548529599792,-0.0756986184916859,-0.220458876218103,0.226490090402702,-0.546740752116484,-0.223337809283609,-0.435003235780333,0.336084260347487,-0.0892743509164075,-0.334988608806809,-0.121456333317257,0.0162984220654166,-0.0568514508421283,0.0611587043728856,-0.584885874342842,0.641885997361135,0.25370799388512,-0.0448317017411557,0.231847751356537,0.124195280901334,0.128317878715211,-0.183007423389171,-0.0967757379670807,-0.83072289354727,0.406483015798568,-0.299976718686494
"D29-7_21",-0.0657673629342572,0.201306360757032,-0.0526039314787998,-0.0847975597485998,0.730189915625429,-0.257567107969144,0.251953586904422,0.141109172205522,-0.0205655745310115,-0.0187336019512409,-0.0515393317006646,-0.0749383238597434,-0.107881612519128,0.0250386551419247,0.0843713680648693,0.0138997907208587,-0.0351826146294969,-0.0716028073795212,0.167701034084354,0.230820523185941,-0.205851758539843,-0.064134150213604,-0.0424991100816528,-0.103114760671397,-0.262389110309491,-0.035258658357686,-0.240278902501996,0.0716716525760046,-0.136751871571275,-0.0735450307649652
"D29-7_28",0.0978094045245669,0.164860073149458,0.227215052084774,-0.16921026485406,0.954669059552599,-0.360041513750162,0.391755097328527,0.0643017026378487,0.0633960766790621,-0.154976848988853,0.347895624995098,0.0796012992052019,-0.12849320150088,0.47940079467393,0.338248768023198,0.0936814550081361,0.0708458246552736,-0.0179454132656074,-0.206163141584578,-0.0638882012059119,-0.063589588348023,0.318057451308165,0.250646860473734,0.219124768038119,0.0163447073278516,0.219605796664277,0.00277496483842037,0.0249107184869381,0.178925665825525,-0.334719986256576
"D29-7_54",-0.236103179448014,0.212568888591667,-0.0530261985073045,-0.259351466910127,0.864403483882937,0.168588480456777,0.00352770744736372,0.235762263406682,-0.26719300805064,0.279914103063953,-0.25075943830503,-0.00884547556688161,-0.264252504443734,-0.253698429781082,-0.256862698259477,0.145804048708824,-0.207419532673679,-0.285903075667467,0.209727155861491,-0.0724311929633911,0.168167134538896,-0.148643678033701,-0.0785846483178021,-0.206379258429242,0.354089464806382,0.0361377997344524,-0.256883044607224,-0.103613776908443,-0.122431859860216,-0.0595722693994918
"D29-7_63",0.149052210958694,0.250108280419086,-0.0814649152498631,-0.17910202740745,0.799617404689211,0.219052684247481,0.0534193130568257,0.413980027506887,-0.45620857470235,-0.0764209887777133,-0.302307806627062,0.0693282819204845,-0.011587002665481,-0.223485025162771,0.153777931273247,-0.00670160594225561,0.0838835460966065,-0.038065612642345,0.267571786027102,0.236274571589169,0.0621488097571016,0.0406663235943732,0.0215557877425737,-0.134157656036336,-0.184312601046028,0.0835422894235286,-0.00213732267540031,0.104394414404858,-0.0678853596683959,-0.118487302114089
"D29-7_78",0.0469093129778242,0.171082741924173,-0.141779813733793,-0.0511707736061981,0.799237579293571,0.00794302356836962,0.121322371185177,0.301053003251983,0.0197512644038607,-0.187459433223304,-0.0919481706915315,-0.0336151854566049,-0.0119579759892007,0.128322038042957,0.30078492981877,0.0358727532432917,-0.0213098136862933,-0.307593863617319,0.0375546834569168,0.294441504485624,0.218260404329924,0.0168802009916417,-0.0655934311077589,-0.192984883909809,0.0166174698548446,-0.0128031852416932,0.0259594796096705,-0.0195994082313037,-0.203837530889311,-0.0314300274541722
"D29-7_79",-0.407595904690854,0.242988907102006,-0.0717958113613303,-0.286250692926577,0.784407184121263,-0.16025566104339,0.0875214604087699,0.184764479071329,-0.119548438295808,0.051391290477932,0.039283838709536,-0.189381578786808,-0.108804012469976,0.0369228043066951,0.0558441691334171,-0.445459117099017,0.195219661470259,-0.0324052609071357,0.116533206266245,-0.224429225818215,0.261550669511014,0.128013815770727,-0.22440409539886,-0.140717616340392,-0.0437658550137848,-0.0402016571245695,-0.199630239229846,0.106656446695853,0.0249198419793922,0.0758410931826822
"D29-7_81",-0.00347772054454665,0.296719763559343,-0.0851338168007832,-0.217937879026393,0.730086439201561,0.224286078379661,0.156099822573004,0.352149808472173,-0.599183898986753,0.266574583294194,-0.36869911275108,-0.0708333684441804,-0.128349046955687,-0.0599340917013701,-0.140474082548702,-0.236349551034997,-0.00819065482158864,-0.272281927423509,0.243177005142964,0.0407580842131126,-0.0789071754313672,0.0240548576222679,0.030956406041432,-0.130229169646495,-0.0292328550057935,0.0514256720562192,-0.174274039624389,-0.0542318650698617,-0.183618513206074,0.281417225383603
"D29-8_10",-0.192573127632574,0.294163098879243,-0.0354930578519717,-0.208048261529694,0.89544783928807,-0.513004809327039,0.436453961519017,-0.186619682375748,0.0898071792427847,0.165774488557029,0.398322339289325,-0.136529483895117,-0.145845860238222,0.216381224354834,0.107013983466585,0.0927725050210627,0.314241882381261,0.320670212043809,0.0952798076169508,0.0917153866632419,-0.203763000498838,-0.152155582823188,-0.100651022516639,-0.313817031500434,-0.327017597958488,0.135481084079625,0.00458543482636087,-0.105803823180014,0.0151596006435553,-0.226568135963052
"D29-8_13",0.0106296248188035,0.333677412430333,-0.0119179656032884,-0.128903713348131,0.755182673417624,-0.0163580998060873,0.599159842967017,0.237912246216434,0.186811002647136,0.067327990078241,-0.205274994205845,0.0869277009402375,0.125927759986201,0.108054526036447,0.0418563740909362,-0.168848838490201,0.111055837245857,-0.0781126813422254,-0.209500090984193,0.113772705084849,-0.132725420447544,-0.551610770177682,-0.0303205535232702,0.173088464598412,-0.414047990942256,0.0752590077204606,0.0302721519710807,-0.0855568962290052,-0.0968964948830408,0.318781282038435
"D29-8_46",0.115427430850639,0.335633814021364,-0.0726670654259682,-0.0579942279528614,0.859805150482109,-0.10745631474488,0.347805024625415,0.347925500961058,-0.0985048224297693,0.0955687576679377,-0.032665425961645,-0.174115181553129,0.118840355102849,-0.363561105717578,0.0302176655068309,-0.0196224132159107,-0.11363168362997,-0.116828799537989,-0.214551349973674,0.0359833610166247,0.275575402792752,-0.411384070456938,-0.0300413415100815,-0.170426300740667,-0.369669181237439,-0.359700438830161,-0.364584163029614,0.0505767655433034,0.020153424799723,0.00221372770604742
"D29-8_54",-0.0713410325605538,0.246485244161002,0.168651165376783,-0.268710776022402,0.82134683682411,0.0646092429755219,0.347993682649061,0.63664188345648,-0.0665822067283726,0.643292162944715,-0.45073222467326,-0.152387376314031,0.185173793626306,-0.484922717691417,-0.200807494087599,0.351557593669798,0.216524004261673,0.340222600840184,-0.0657083739484345,0.236608022799966,-0.129047211294607,-0.451271477899146,-0.190316426057102,-0.355686445272886,-0.623880694060073,0.422669481625361,-0.0802418651009312,0.071502497979458,0.245501548997322,-0.501301799798289
"D29-8_62",-0.374473434150869,0.321686685979569,0.123478886035861,-0.131604986453691,0.895187813415638,-0.437661023997015,0.470364859964871,-0.308596933083762,0.151480836901338,0.398375821659232,0.357524878915028,-0.0583464529980595,0.0175277120915398,-0.230750600164617,0.195848725005774,-0.0103506411618425,0.0771340493617986,0.0788193248219019,-0.21346279164676,-0.0141747512054403,-0.342194533219496,-0.305892246655148,-0.257474659313027,-0.134733549405627,0.31345625389728,-0.222822023699966,0.12226155075048,0.187861406066188,0.0769867625966442,0.136678864104394
"D29-8_68",0.312956069091138,0.0592662033679628,-0.153898609659243,0.0753180238181551,0.66269135800411,-0.0512646779020334,0.207934169203685,0.635055074096503,0.11085157103719,0.323418009203217,-0.391224767328079,0.45831598327302,0.0708593744629696,-0.0703456878600592,0.222844568919583,0.232474088958349,-0.20249946619957,-0.217557574649453,-0.546792421137729,-0.207104456639025,-0.340966426320326,-0.691428843729822,0.541729235356662,-0.521550343334068,-0.588627027164532,-0.522119171067646,-0.596088685803244,-0.432265647761133,-0.313346436453415,-0.524954212434631
"D29-8_72",0.180453614358774,0.112521052071715,-0.103922202686903,-0.0852746701152592,0.684089683354923,0.0886632967984995,0.0727681089221454,0.607611057758264,-0.243338164457859,0.191820250074994,-0.952829696341103,0.138306038289145,-0.319359837956534,-0.394115265728892,0.511205016527717,0.499613216722473,0.215684446396813,0.178314045300153,0.0716838040484836,0.40615731804266,0.00939401486235917,-0.795685323536381,0.0883021784631376,0.0236067814362592,0.18454657936968,-0.353747368718263,-0.560818728382943,0.455517378386609,-0.158293597608696,0.234231353775708
"D29-8_73",0.183301826364495,0.150796293920767,0.0295667047143333,-0.112161844584634,0.885803390269643,0.197287515030779,0.280621004654447,0.372933923858943,-0.163325409805722,0.237607888602142,-0.356044887342178,0.123426616272519,-0.100432259468149,-0.26179630441322,0.151799544401938,-0.0148855576633275,-0.00308705608050471,-0.05374231268776,-0.193472499144763,-0.182131213619209,0.224894478827085,-0.370590803501992,0.175509332865134,-0.175933247786118,-0.215712111417474,-0.239803441006712,-0.027865870111285,-0.0267262535363264,-0.118407842024857,-0.123158524315747
"D29-8_79",0.0843321724218809,0.269790308062518,-0.0548863885579945,-0.131614313517607,0.821814457184684,-0.0744444068831093,0.145956172120564,0.364055556669829,-0.256094835821152,0.109783533202063,-0.230812629034579,0.00680080609651855,-0.241340729194647,-0.190351383080869,0.161231117110611,0.0708454506486183,-0.023254719092524,-0.0767249811237321,-0.074685104725768,0.192932805326255,0.131191386793426,-0.438317240234113,-0.246172471709677,-0.215726831494935,0.0358332285948684,0.0664667923413798,-0.136865803267591,-0.078662415727161,0.0541104008034381,-0.0882899721717487
"D29-8_80",0.00730155663341341,0.242257444685519,-0.0402059159754917,-0.13620343615157,0.820619151603601,-0.0977714823574516,0.312027990104031,0.331428819967884,0.0696334964877717,0.316309970912539,-0.225207963709848,-0.03198118572633,-0.0524073707776237,0.00917398985450722,-0.258082492184922,0.032882786074369,-0.28436989577841,0.168092676377322,-0.073253869211025,0.141741419617581,-0.265595042089098,-0.313164279692399,-0.0982689295798179,-0.587234342771871,0.116246739612526,-0.110367014874538,-0.226682663224249,0.173839374816878,-0.209181559772876,-0.0995815205899439
"D29-8_81",0.111394246121783,0.120314522879388,-0.0900733628078412,-0.175281507736188,0.77277210039994,-0.11127985200427,0.218854623146465,0.179539675671471,-0.135066649462879,0.0292946366715377,-0.367359275086995,0.0463727644890027,-0.302590589817007,0.182319170481219,0.0720202090170224,0.0934137104308412,0.0273438577316169,-0.0624202617638159,-0.349985516020276,0.25494857159619,-0.264062911367677,-0.101428266944529,0.0675251906679988,-0.0376871278571194,-0.163809337920568,-0.0108600578479825,-0.144568053295201,0.0502413872066199,-0.0773517046771108,0.106083402770244
"D29-8_83",0.0399002943280451,0.276800184067014,0.0903605703175275,-0.113493216160455,0.824722467169565,-0.262025516010951,0.44538411922322,0.26801250184527,-0.1874984282748,0.352265987620986,-0.0684252204722897,-0.193142289417235,-0.134289920288443,-0.150345613674644,0.057690027740662,-0.187884226985142,-0.0771129887989246,-0.0565228490631167,-0.383808107087988,0.0651155455191773,-0.366665828901173,-0.0183178066162771,-0.00447013215270119,-0.111891622536308,0.0499810176235781,-0.0212239041918151,-0.0620094874969937,0.113747871705791,-0.0327141264615,-0.113182770586852
"D30-1_5",0.111083506031942,0.28155236212738,-0.0360996685731933,-0.0353191737416736,0.847720987329496,0.124226884328823,0.502162189488475,0.411361698539441,-0.0642689518985181,0.0904772318322703,-0.105085500367001,0.0969951658036214,0.0285640194669719,0.0580887238880997,0.142417050742634,0.0375100067585709,-0.0197817157197196,0.0436632122776536,-0.349475477040114,0.00190186962700353,-0.117138936703785,-0.318595161938423,-0.0933195816430078,-0.141735164124934,-0.278755402005445,-0.237740289155589,0.130825926033224,-0.243133759880778,-0.317687429681426,-0.0280749216230744
"D30-1_6",-0.00477964491348567,0.243664260090628,-0.123960951648777,-0.226156129385783,0.943612809464134,-0.229742509967768,0.333715103349265,0.195353283801036,0.133663536668508,0.13362258525089,-0.0961673734948813,-0.0930509456415535,0.231033043447431,-0.00549179581070031,0.06992291557918,0.0449918222510425,-0.159430465059877,0.149435195263271,-0.422714346437456,0.0111159080089276,-0.099756625711263,0.0209183275061704,0.0602419771488067,-0.149272776466024,-0.0614176404595986,0.0400138136900607,0.13967627460872,-0.118933986327755,0.0142616389028354,-0.275195559038181
"D30-1_64",-0.349455074970146,-0.299789095512609,-0.0221781654683656,-0.119342558067027,0.490976601207347,0.0657922533263543,0.412994550285202,0.407431034667768,-0.174996673897601,-0.332511575854734,-0.410010198377942,0.164476068215259,-0.341803819578195,-0.0373221682137725,0.0264198192031614,0.00996571510757725,-0.136277889042372,-0.11702235110687,-0.449302077225203,0.239531350838654,-0.0942088036676517,-0.362733324295087,0.329915514025853,0.219326056302305,-0.0576126065985604,-0.0367366333386,0.502999737589431,0.0389497012027337,0.0701320647798266,-0.226141317824077
"D30-1_66",-0.83984457223957,0.0729261683771169,-0.149689885015146,-0.316788199153804,0.199678391078336,0.0171783187436365,0.436682260832104,0.428035842547364,-0.203563575874274,-0.265005849017328,-0.221495405725601,0.555267929180583,-0.348850581116478,-0.0868996559546382,-0.104486723095924,0.048883419033572,-0.434154902365717,-0.141291911562661,-0.0402092949069042,-0.0981880703381816,-0.163985323504756,-0.372389029300132,0.347779623797131,0.214730820921526,0.0832947719425219,-0.0209244133222141,0.394388848139014,-0.415619335635086,0.32858556380676,-0.321301421350001
"D30-1_83",0.127879400294026,0.320052811409306,-0.154262827365426,-0.259102571944535,0.932673868080493,-0.26352790674483,0.333114043714095,0.302828408598149,0.0143671974218939,0.357014064616877,0.223539783431604,0.169771112517694,-0.116631399173696,-0.348336478813283,-0.326766683130087,-0.014049608320038,-0.0422839379986554,-0.218163628335696,-0.345297635427983,0.340114424653425,-0.0239556024791563,0.0274404683324137,0.10743405838117,-0.201715065552797,0.297876052308005,0.0152673125420132,0.233528652391833,0.0601114913156407,-0.0178022279271476,-0.081052355471931
"D30-2_3",-0.222698620516875,0.350023995432277,-0.0421382928135554,-0.347309325769993,0.848508735906681,-0.88372174888509,0.249938155287939,-0.506123336941728,-0.094954459378057,-0.0229472470994921,-0.136234218010853,-0.222491556182457,-0.332839148883671,0.393450583069847,-0.287885806154627,-0.0422231544672224,0.0313506199833027,0.149064966232236,-0.211627216285205,0.115861550431248,-0.155031915428857,-0.0189149520688875,-0.051617193895099,-0.0454943630174939,-0.124067193389218,0.594894078159327,-0.149068129851054,-0.0445833344898988,0.168414799189029,-0.407556512345869
"D30-2_20",-0.12748830427243,0.208482428616187,-0.124054036612123,-0.40359542185791,0.872775198525637,-0.121823929109287,0.202604208691278,0.170347772985481,-0.340476074945806,0.203265918000436,-0.245990968060665,-0.135968020026319,-0.0608334901231608,-0.315120963659621,-0.073716148308697,-0.34219336321625,-0.104566810837917,-0.253289322009067,-0.236971779054483,-0.0471591971018988,0.111820543878011,-0.0335586771579383,-0.0617548913812857,0.000433641430267224,0.278215497172035,0.0359443666717449,0.134237404394852,-0.0876621713132411,-0.168782783415194,-0.313562170506606
"D30-2_22",-0.279404896066022,0.141587612873297,-0.212114053159933,-0.334243525792862,0.767599436903147,-0.225914294722864,0.210868049934581,0.257044199050633,-0.212165817091752,0.307980914657356,-0.113488002430878,-0.201452390690547,-0.155635577588333,-0.262478030785823,0.021103809731708,-0.0203256705614122,-0.0188267719372619,-0.0747040116807023,-0.0528854161904159,0.1872009909981,-0.138333410391409,0.145240662397791,-0.0520562519957243,0.0770194075276068,0.136528065706926,-0.149239415331362,-0.0646485100782981,0.0310340239152311,-0.170994382097971,-0.161893509878988
"D30-2_26",-0.104810380742191,0.282402609871994,-0.231426061942401,-0.30158979359446,0.822101975561132,-0.0491037001208938,0.194678788106817,0.230228986934838,-0.356162121188934,0.0182658931688787,0.112670943923372,0.0550144083972152,0.159302011136345,0.289323899304711,-0.0412889192568186,-0.366275580671329,0.137224831632104,-0.00759549994345175,-0.192683164757717,-0.513884634956744,-0.0131894273324809,0.408130801905022,-0.125805160294898,0.00931069316682028,0.189438138048305,-0.131948989983554,-0.270833037721655,0.205650803430395,-0.309189313019276,-0.112730515158663
"D30-2_49",-0.789898747408733,0.278529371869874,-0.00846436849191413,-0.286254508594527,0.791181032875213,-0.430414782612951,0.140940310648578,-0.307176375213228,0.0233118216844499,0.336591601572233,0.31471754339175,-0.0312571413996381,-0.0232233860760905,-0.472121044525231,-0.21039696506337,-0.168715012469783,-0.0203375734863849,0.242400785365943,-0.183367197220597,0.166753665068177,-0.306328861453035,-0.0294412145842993,-0.0372595523232911,0.0739104430002875,0.465329753493531,0.108366585500696,-0.366668866015964,0.108482852122234,-0.0551374782305957,0.204099353031014
"D30-2_52",-0.459782914041328,0.156795184419728,-0.257782833199833,-0.227966795305928,0.764756874449829,-0.282957475328062,0.214303324925951,0.134771752013254,-0.0129129903255553,0.319156745765794,0.0353352245794937,-0.0272305855197007,-0.157198155368779,-0.0193638757865984,-0.0169979662722043,-0.109960315950284,0.156631852604881,0.00358174219772755,-0.139330755541802,0.0418274294252265,-0.0405884400689931,0.0649207755688873,-0.020159864938096,-0.226911299850555,-0.0414350335075397,0.136918317045828,-0.106008368006703,-0.00432735943476653,-0.0294394087076667,-0.0728751519838829
"D30-2_54",-0.348393755377122,0.211766187452397,-0.236488649171061,-0.293806911710999,0.849697850356478,-0.231784552284658,0.254389368160304,-0.215929534914436,0.0892985461386022,0.126174613850137,0.0845162954129381,0.401528367877996,-0.200958399217775,0.0738419381083242,-0.305936418768635,-0.251479227754926,0.0237113341800402,-0.136548986812622,-0.339817532004652,0.298186076657107,0.0551723165499957,-0.28841586503547,-0.363878662896696,0.279384055371886,0.0558347962884415,-0.0202787666740227,-0.0999670644903433,0.187562028092666,-0.0539099049585514,0.022556629201134
"D30-2_55",-0.851759401610663,0.457319314709497,-0.202613553469718,-0.419199005392133,0.21625187145837,-0.377163399924884,-0.0823293797608215,0.0251162399927386,-0.433982310976026,-0.02102900657986,-0.252470136912448,0.115081974702725,0.0583348454474782,0.142135925376873,0.0797105630484647,-0.0919897513513151,-0.081980122971462,0.0237700969393986,0.0441587868635499,-0.0229468380696154,-0.0297069342662434,0.0201571893701197,-0.00277130004592389,-0.0275643979921944,-0.0492339192779574,-0.143724819279018,-0.352978582789807,0.0293633654785953,-0.0285285134628787,-0.00789288675056044
"D30-2_74",-0.5386508095677,0.243323446189664,-0.141025847420578,-0.710776742650496,0.504772812075924,-0.634549907564672,-0.104842791719167,-0.241905740312365,-0.407224844707636,-0.130835232169044,0.0684015355978774,0.0118965894730608,-0.304152432977294,0.218605916748787,0.062858249493541,0.0467954236265222,-0.171978455780157,0.126651173670734,-0.202510424244625,0.1763101994531,0.00311350873601423,0.144674320410795,-0.13128946289737,0.022722686126631,0.346116704051015,0.0674240238154567,-0.278897553560786,-0.308309678809324,-0.0566761840910543,-0.00980672533253703
"D30-2_75",-0.736772936186164,-0.121976466747722,-0.0356693283677456,-0.374764137081174,0.463506851297354,-0.205846314592671,0.135548907407486,0.275128204772632,-0.379943985550052,-0.196953892438173,-0.333579644090499,0.144120400037154,-0.150955284073305,0.269622579169579,0.0319464839989156,-0.176119235314243,-0.0854538133175545,0.0738309157671197,-0.145170805610686,-0.184396829673184,0.0996766521190471,-0.0509043215976235,0.32354153734628,0.147670481309999,0.354185757757503,0.154153995858865,0.247352472311938,-0.0500770391788652,0.25866751817291,-0.230729943890748
"D30-2_82",-0.677931788343666,0.309835922157844,-0.0475334266475521,-0.33864064298785,0.803684753205542,-0.275583453699145,0.24146319466521,0.110803899117778,-0.132590455549925,0.776188189129152,0.157826590676559,-0.00618887174318401,0.110701955507927,-0.593699992424197,-0.0123639418645996,-0.201418290319693,0.00787011362235872,0.078570654961068,0.158706634737651,0.0432108107499855,-0.10162586620717,-0.0778135887749661,0.0966063693972513,0.055164022284914,0.436568255128014,0.0941968443604049,-0.0276896425899982,0.162980103134585,0.203086589757941,-0.236573919675734
"D30-2_89",-0.268029024531843,0.336247901277667,-0.217384287594232,-0.254202034570299,0.770367584021335,-0.305037230556121,0.0755503998535448,0.0744025968347504,-0.24410383152254,0.183363251464936,0.109237181046439,-0.0420466290683512,-0.244326782002448,0.0901004606462686,0.160839419677137,-0.184040098152891,-0.156796423062336,-0.220768405838259,-0.0154652428652043,-0.0366739257080403,-0.0231679597076642,-0.0705049261516015,-0.172617854103979,-0.0231554043815342,0.0440551954262974,-0.182763973285644,-0.0537031517779237,0.004189677528677,0.0740410072270252,-0.0876407475716538
"D30-2_90",-0.493978757203727,0.470561563531366,-0.197483826935932,-0.285001743433165,0.0745623303280303,-0.276918882937403,0.187006879632091,0.0678127088975143,0.13797915830213,0.325588491125434,0.0438494156708721,0.124100310317454,-0.455208356141766,-0.0722336926184924,-0.547476462270634,-0.314429798082599,-0.223030556161056,0.0532953329827538,-0.210631800889303,-0.053071183539739,-0.162868392158843,0.129573411078734,-0.123355630801556,0.0739561005210223,0.0430038624850472,0.0903199340224873,-0.0113774638622808,-0.200407142503358,-0.0437725376315606,-0.176657285014038
"D30-3_18",-0.00512782340742503,0.197336982117725,-0.135041510096283,-0.304464761075697,0.914857435122615,-0.0746510914077576,0.238223099160355,0.429224399851491,-0.116764504979747,0.109537776103591,-0.347750340647999,-0.157189043441645,-0.397828933404829,-0.162957984099034,0.0128577019450566,-0.093745725847932,-0.149591469864854,-0.208469618667643,-0.276142783008004,0.0322824214408722,-0.0758035404979205,0.0700476729402573,0.0418207401449777,-0.0119415525280219,-0.00960858778757199,0.0619305642696796,-0.0746938602243754,-0.107766871511587,0.145733213796322,-0.179620323446326
"D30-3_22",-0.107603744080057,0.24313207464774,-0.123026305288528,-0.366429945333579,0.84693468833931,-0.0596219160482063,0.418012253997694,0.191060410352653,-0.173009872283661,0.356794369043882,-0.434268160980626,-0.135524581967841,-0.379853525268813,-0.317546240510593,-0.295964626755723,-0.0262916597410979,-0.329008569933452,-0.0118097138986029,0.0443208375190198,-0.151074024450151,-0.0583615565261719,-0.101907671501337,0.16716077070229,-0.214670760633306,-0.0238126501412875,-0.170057175302899,-0.0316601628122824,-0.177948841644117,-0.302637176174115,-0.0266670988075172
"D30-3_23",-0.597422372072238,0.165100610495104,0.0717797000553357,-0.461360734882924,0.955447064390438,-0.555355800955329,0.564240969070399,0.0122225740575763,0.0974791403056056,0.626289490105183,0.217847714736399,-0.168135565523834,0.182767803378605,-0.126317311890757,-0.217880377292346,0.0651443319761399,-0.0575815259718073,0.472649072334713,-0.0723602785230273,-0.0679561500777791,-0.0710624243098736,0.0277303481395311,-0.224510980535685,-0.162718628993641,0.108070612113689,0.00370972827934931,0.0222765061557816,-0.0300467098329744,0.30247044164376,0.0281908160443937
